"","group","country","units","year","amount"
"374","Fresh or chilled red meats ","New Zealand","Million dollars","2000","12.9"
"375","Fresh or chilled red meats ","New Zealand","Million dollars","1999","10"
"376","Fresh or chilled red meats ","Argentina","Million dollars","2023","73.3"
"377","Fresh or chilled red meats ","Argentina","Million dollars","2022","67.8"
"378","Fresh or chilled red meats ","Argentina","Million dollars","2021","60.4"
"379","Fresh or chilled red meats ","Argentina","Million dollars","2020","23"
"380","Fresh or chilled red meats ","Argentina","Million dollars","2019","1.9"
"381","Fresh or chilled red meats ","Argentina","Million dollars","2018","0"
"382","Fresh or chilled red meats ","Argentina","Million dollars","2017","0"
"383","Fresh or chilled red meats ","Argentina","Million dollars","2016","0"
"384","Fresh or chilled red meats ","Argentina","Million dollars","2015","0"
"385","Fresh or chilled red meats ","Argentina","Million dollars","2014","0"
"386","Fresh or chilled red meats ","Argentina","Million dollars","2013","0"
"387","Fresh or chilled red meats ","Argentina","Million dollars","2012","0"
"388","Fresh or chilled red meats ","Argentina","Million dollars","2011","0"
"389","Fresh or chilled red meats ","Argentina","Million dollars","2010","0"
"390","Fresh or chilled red meats ","Argentina","Million dollars","2009","0"
"391","Fresh or chilled red meats ","Argentina","Million dollars","2008","0"
"392","Fresh or chilled red meats ","Argentina","Million dollars","2007","0"
"393","Fresh or chilled red meats ","Argentina","Million dollars","2006","0"
"394","Fresh or chilled red meats ","Argentina","Million dollars","2005","0"
"395","Fresh or chilled red meats ","Argentina","Million dollars","2004","0"
"396","Fresh or chilled red meats ","Argentina","Million dollars","2003","0"
"397","Fresh or chilled red meats ","Argentina","Million dollars","2002","0"
"398","Fresh or chilled red meats ","Argentina","Million dollars","2001","4.0999999999999996"
"399","Fresh or chilled red meats ","Argentina","Million dollars","2000","15"
"400","Fresh or chilled red meats ","Argentina","Million dollars","1999","13.3"
"401","Fresh or chilled red meats ","Rest of world","Million dollars","2023","129.6"
"402","Fresh or chilled red meats ","Rest of world","Million dollars","2022","132.5"
"403","Fresh or chilled red meats ","Rest of world","Million dollars","2021","153.1"
"404","Fresh or chilled red meats ","Rest of world","Million dollars","2020","91.4"
"405","Fresh or chilled red meats ","Rest of world","Million dollars","2019","72.3"
"406","Fresh or chilled red meats ","Rest of world","Million dollars","2018","65.7"
"407","Fresh or chilled red meats ","Rest of world","Million dollars","2017","62"
"408","Fresh or chilled red meats ","Rest of world","Million dollars","2016","54.4"
"409","Fresh or chilled red meats ","Rest of world","Million dollars","2015","71"
"410","Fresh or chilled red meats ","Rest of world","Million dollars","2014","47.8"
"411","Fresh or chilled red meats ","Rest of world","Million dollars","2013","33.9"
"412","Fresh or chilled red meats ","Rest of world","Million dollars","2012","25.5"
"413","Fresh or chilled red meats ","Rest of world","Million dollars","2011","23.5"
"414","Fresh or chilled red meats ","Rest of world","Million dollars","2010","22.7"
"415","Fresh or chilled red meats ","Rest of world","Million dollars","2009","24.7"
"416","Fresh or chilled red meats ","Rest of world","Million dollars","2008","26.3"
"417","Fresh or chilled red meats ","Rest of world","Million dollars","2007","47.4"
"418","Fresh or chilled red meats ","Rest of world","Million dollars","2006","38.700000000000003"
"419","Fresh or chilled red meats ","Rest of world","Million dollars","2005","67.099999999999994"
"420","Fresh or chilled red meats ","Rest of world","Million dollars","2004","50.7"
"421","Fresh or chilled red meats ","Rest of world","Million dollars","2003","26.1"
"422","Fresh or chilled red meats ","Rest of world","Million dollars","2002","9.9"
"423","Fresh or chilled red meats ","Rest of world","Million dollars","2001","17.100000000000001"
"424","Fresh or chilled red meats ","Rest of world","Million dollars","2000","27.5"
"425","Fresh or chilled red meats ","Rest of world","Million dollars","1999","29"
"426","Fresh or chilled red meats ","World","Million dollars","2023","6209"
"427","Fresh or chilled red meats ","World","Million dollars","2022","5945.7"
"428","Fresh or chilled red meats ","World","Million dollars","2021","5914.8"
"429","Fresh or chilled red meats ","World","Million dollars","2020","4391.1000000000004"
"430","Fresh or chilled red meats ","World","Million dollars","2019","4060.7"
"431","Fresh or chilled red meats ","World","Million dollars","2018","3719.7"
"432","Fresh or chilled red meats ","World","Million dollars","2017","3584.5"
"433","Fresh or chilled red meats ","World","Million dollars","2016","3560.9"
"434","Fresh or chilled red meats ","World","Million dollars","2015","3785.5"
"435","Fresh or chilled red meats ","World","Million dollars","2014","3427.9"
"436","Fresh or chilled red meats ","World","Million dollars","2013","2436.3000000000002"
"437","Fresh or chilled red meats ","World","Million dollars","2012","2240.8000000000002"
"438","Fresh or chilled red meats ","World","Million dollars","2011","2121.3000000000002"
"439","Fresh or chilled red meats ","World","Million dollars","2010","1957.1"
"440","Fresh or chilled red meats ","World","Million dollars","2009","1545.4"
"441","Fresh or chilled red meats ","World","Million dollars","2008","1668.9"
"442","Fresh or chilled red meats ","World","Million dollars","2007","1825.2"
"443","Fresh or chilled red meats ","World","Million dollars","2006","1851.2"
"444","Fresh or chilled red meats ","World","Million dollars","2005","2142"
"445","Fresh or chilled red meats ","World","Million dollars","2004","2092.5"
"446","Fresh or chilled red meats ","World","Million dollars","2003","1645.7"
"447","Fresh or chilled red meats ","World","Million dollars","2002","1740.6"
"448","Fresh or chilled red meats ","World","Million dollars","2001","1761.7"
"449","Fresh or chilled red meats ","World","Million dollars","2000","1513.7"
"450","Fresh or chilled red meats ","World","Million dollars","1999","1329.8"
"451","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2023","906.6"
"452","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2022","931.8"
"453","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2021","882.4"
"454","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2020","786.7"
"455","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2019","754.8"
"456","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2018","730.1"
"457","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2017","778.7"
"458","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2016","769.5"
"459","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2015","754"
"460","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2014","669.2"
"461","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2013","566.5"
"462","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2012","523.6"
"463","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2011","538.6"
"464","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2010","594.6"
"465","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2009","561.9"
"466","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2008","533.79999999999995"
"467","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2007","591.4"
"468","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2006","596.70000000000005"
"469","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2005","688.7"
"470","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2004","671.3"
"471","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2003","600.79999999999995"
"472","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2002","703"
"473","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2001","639.79999999999995"
"474","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","2000","590.6"
"475","Fresh or chilled red meats ","World (quantity)","1,000 metric tons","1999","547.6"
"476","Frozen red meats and parts","Australia","Million dollars","2023","1029.9000000000001"
"477","Frozen red meats and parts","Australia","Million dollars","2022","763.2"
"478","Frozen red meats and parts","Australia","Million dollars","2021","650.70000000000005"
"479","Frozen red meats and parts","Australia","Million dollars","2020","964"
"480","Frozen red meats and parts","Australia","Million dollars","2019","981.7"
"481","Frozen red meats and parts","Australia","Million dollars","2018","860.6"
"482","Frozen red meats and parts","Australia","Million dollars","2017","880.4"
"483","Frozen red meats and parts","Australia","Million dollars","2016","964.6"
"484","Frozen red meats and parts","Australia","Million dollars","2015","1818.7"
"485","Frozen red meats and parts","Australia","Million dollars","2014","1596.1"
"486","Frozen red meats and parts","Australia","Million dollars","2013","824.2"
"487","Frozen red meats and parts","Australia","Million dollars","2012","875.5"
"488","Frozen red meats and parts","Australia","Million dollars","2011","576.4"
"489","Frozen red meats and parts","Australia","Million dollars","2010","612.20000000000005"
"490","Frozen red meats and parts","Australia","Million dollars","2009","669"
"491","Frozen red meats and parts","Australia","Million dollars","2008","714.2"
"492","Frozen red meats and parts","Australia","Million dollars","2007","803.7"
"493","Frozen red meats and parts","Australia","Million dollars","2006","770.1"
"494","Frozen red meats and parts","Australia","Million dollars","2005","812"
"495","Frozen red meats and parts","Australia","Million dollars","2004","973.9"
"496","Frozen red meats and parts","Australia","Million dollars","2003","765.6"
"497","Frozen red meats and parts","Australia","Million dollars","2002","792.3"
"498","Frozen red meats and parts","Australia","Million dollars","2001","779.3"
"499","Frozen red meats and parts","Australia","Million dollars","2000","657.4"
"500","Frozen red meats and parts","Australia","Million dollars","1999","493.5"
"501","Frozen red meats and parts","New Zealand","Million dollars","2023","937.6"
"502","Frozen red meats and parts","New Zealand","Million dollars","2022","809.8"
"503","Frozen red meats and parts","New Zealand","Million dollars","2021","906.1"
"504","Frozen red meats and parts","New Zealand","Million dollars","2020","871.3"
"505","Frozen red meats and parts","New Zealand","Million dollars","2019","630.29999999999995"
"506","Frozen red meats and parts","New Zealand","Million dollars","2018","882.8"
"507","Frozen red meats and parts","New Zealand","Million dollars","2017","858.4"
"508","Frozen red meats and parts","New Zealand","Million dollars","2016","890"
"509","Frozen red meats and parts","New Zealand","Million dollars","2015","1165.7"
"510","Frozen red meats and parts","New Zealand","Million dollars","2014","964.5"
"511","Frozen red meats and parts","New Zealand","Million dollars","2013","779.7"
"512","Frozen red meats and parts","New Zealand","Million dollars","2012","737.2"
"513","Frozen red meats and parts","New Zealand","Million dollars","2011","650.5"
"514","Frozen red meats and parts","New Zealand","Million dollars","2010","536.5"
"515","Frozen red meats and parts","New Zealand","Million dollars","2009","469.7"
"516","Frozen red meats and parts","New Zealand","Million dollars","2008","580.29999999999995"
"517","Frozen red meats and parts","New Zealand","Million dollars","2007","501.6"
"518","Frozen red meats and parts","New Zealand","Million dollars","2006","535.5"
"519","Frozen red meats and parts","New Zealand","Million dollars","2005","578"
"520","Frozen red meats and parts","New Zealand","Million dollars","2004","577.29999999999995"
"521","Frozen red meats and parts","New Zealand","Million dollars","2003","460"
"522","Frozen red meats and parts","New Zealand","Million dollars","2002","453.5"
"523","Frozen red meats and parts","New Zealand","Million dollars","2001","467.7"
"524","Frozen red meats and parts","New Zealand","Million dollars","2000","421.6"
"525","Frozen red meats and parts","New Zealand","Million dollars","1999","329.5"
"526","Frozen red meats and parts","Brazil","Million dollars","2023","471.3"
"527","Frozen red meats and parts","Brazil","Million dollars","2022","550.1"
"528","Frozen red meats and parts","Brazil","Million dollars","2021","352"
"529","Frozen red meats and parts","Brazil","Million dollars","2020","124.8"
"530","Frozen red meats and parts","Brazil","Million dollars","2019","26.9"
"531","Frozen red meats and parts","Brazil","Million dollars","2018","23.1"
"532","Frozen red meats and parts","Brazil","Million dollars","2017","55.8"
"533","Frozen red meats and parts","Brazil","Million dollars","2016","10"
"534","Frozen red meats and parts","Brazil","Million dollars","2015","0.6"
"535","Frozen red meats and parts","Brazil","Million dollars","2014","0.1"
"536","Frozen red meats and parts","Brazil","Million dollars","2013","0"
"537","Frozen red meats and parts","Brazil","Million dollars","2012","0"
"538","Frozen red meats and parts","Brazil","Million dollars","2011","0"
"539","Frozen red meats and parts","Brazil","Million dollars","2010","0"
"540","Frozen red meats and parts","Brazil","Million dollars","2009","0"
"541","Frozen red meats and parts","Brazil","Million dollars","2008","0"
"542","Frozen red meats and parts","Brazil","Million dollars","2007","0"
"543","Frozen red meats and parts","Brazil","Million dollars","2006","0"
"544","Frozen red meats and parts","Brazil","Million dollars","2005","0"
"545","Frozen red meats and parts","Brazil","Million dollars","2004","0"
"546","Frozen red meats and parts","Brazil","Million dollars","2003","0"
"547","Frozen red meats and parts","Brazil","Million dollars","2002","0"
"548","Frozen red meats and parts","Brazil","Million dollars","2001","0"
"549","Frozen red meats and parts","Brazil","Million dollars","2000","0"
"550","Frozen red meats and parts","Brazil","Million dollars","1999","0"
"551","Frozen red meats and parts","Canada","Million dollars","2023","360.3"
"552","Frozen red meats and parts","Canada","Million dollars","2022","416.7"
"553","Frozen red meats and parts","Canada","Million dollars","2021","402.4"
"554","Frozen red meats and parts","Canada","Million dollars","2020","233.9"
"555","Frozen red meats and parts","Canada","Million dollars","2019","240.6"
"556","Frozen red meats and parts","Canada","Million dollars","2018","229.8"
"557","Frozen red meats and parts","Canada","Million dollars","2017","231.1"
"558","Frozen red meats and parts","Canada","Million dollars","2016","219"
"559","Frozen red meats and parts","Canada","Million dollars","2015","249.6"
"560","Frozen red meats and parts","Canada","Million dollars","2014","276.3"
"561","Frozen red meats and parts","Canada","Million dollars","2013","206.1"
"562","Frozen red meats and parts","Canada","Million dollars","2012","218"
"563","Frozen red meats and parts","Canada","Million dollars","2011","209.3"
"564","Frozen red meats and parts","Canada","Million dollars","2010","204.5"
"565","Frozen red meats and parts","Canada","Million dollars","2009","164.1"
"566","Frozen red meats and parts","Canada","Million dollars","2008","206.4"
"567","Frozen red meats and parts","Canada","Million dollars","2007","146.69999999999999"
"568","Frozen red meats and parts","Canada","Million dollars","2006","163.69999999999999"
"569","Frozen red meats and parts","Canada","Million dollars","2005","186.3"
"570","Frozen red meats and parts","Canada","Million dollars","2004","191"
"571","Frozen red meats and parts","Canada","Million dollars","2003","154.6"
"572","Frozen red meats and parts","Canada","Million dollars","2002","170.9"
"573","Frozen red meats and parts","Canada","Million dollars","2001","179.6"
"574","Frozen red meats and parts","Canada","Million dollars","2000","152.69999999999999"
"575","Frozen red meats and parts","Canada","Million dollars","1999","117.5"
"576","Frozen red meats and parts","Mexico","Million dollars","2023","343.7"
"577","Frozen red meats and parts","Mexico","Million dollars","2022","367.3"
"578","Frozen red meats and parts","Mexico","Million dollars","2021","289.89999999999998"
"579","Frozen red meats and parts","Mexico","Million dollars","2020","235.5"
"580","Frozen red meats and parts","Mexico","Million dollars","2019","179.8"
"581","Frozen red meats and parts","Mexico","Million dollars","2018","159.30000000000001"
"582","Frozen red meats and parts","Mexico","Million dollars","2017","137.9"
"583","Frozen red meats and parts","Mexico","Million dollars","2016","127.9"
"584","Frozen red meats and parts","Mexico","Million dollars","2015","136.5"
"585","Frozen red meats and parts","Mexico","Million dollars","2014","83.4"
"586","Frozen red meats and parts","Mexico","Million dollars","2013","65.099999999999994"
"587","Frozen red meats and parts","Mexico","Million dollars","2012","46.1"
"588","Frozen red meats and parts","Mexico","Million dollars","2011","30.7"
"589","Frozen red meats and parts","Mexico","Million dollars","2010","18.5"
"590","Frozen red meats and parts","Mexico","Million dollars","2009","17.100000000000001"
"591","Frozen red meats and parts","Mexico","Million dollars","2008","11.3"
"592","Frozen red meats and parts","Mexico","Million dollars","2007","13.9"
"593","Frozen red meats and parts","Mexico","Million dollars","2006","9.5"
"594","Frozen red meats and parts","Mexico","Million dollars","2005","9.8000000000000007"
"595","Frozen red meats and parts","Mexico","Million dollars","2004","5.7"
"596","Frozen red meats and parts","Mexico","Million dollars","2003","4"
"597","Frozen red meats and parts","Mexico","Million dollars","2002","3.6"
"598","Frozen red meats and parts","Mexico","Million dollars","2001","3.6"
"599","Frozen red meats and parts","Mexico","Million dollars","2000","4"
"600","Frozen red meats and parts","Mexico","Million dollars","1999","4"
"601","Frozen red meats and parts","Uruguay","Million dollars","2023","282.60000000000002"
"602","Frozen red meats and parts","Uruguay","Million dollars","2022","263"
"603","Frozen red meats and parts","Uruguay","Million dollars","2021","222.9"
"604","Frozen red meats and parts","Uruguay","Million dollars","2020","237.6"
"605","Frozen red meats and parts","Uruguay","Million dollars","2019","190.4"
"606","Frozen red meats and parts","Uruguay","Million dollars","2018","172.3"
"607","Frozen red meats and parts","Uruguay","Million dollars","2017","170.4"
"608","Frozen red meats and parts","Uruguay","Million dollars","2016","175"
"609","Frozen red meats and parts","Uruguay","Million dollars","2015","216.7"
"610","Frozen red meats and parts","Uruguay","Million dollars","2014","148.30000000000001"
"611","Frozen red meats and parts","Uruguay","Million dollars","2013","125.6"
"612","Frozen red meats and parts","Uruguay","Million dollars","2012","107.8"
"613","Frozen red meats and parts","Uruguay","Million dollars","2011","61.7"
"614","Frozen red meats and parts","Uruguay","Million dollars","2010","60.1"
"615","Frozen red meats and parts","Uruguay","Million dollars","2009","79.2"
"616","Frozen red meats and parts","Uruguay","Million dollars","2008","78.5"
"617","Frozen red meats and parts","Uruguay","Million dollars","2007","254"
"618","Frozen red meats and parts","Uruguay","Million dollars","2006","218.3"
"619","Frozen red meats and parts","Uruguay","Million dollars","2005","360.6"
"620","Frozen red meats and parts","Uruguay","Million dollars","2004","260.89999999999998"
"621","Frozen red meats and parts","Uruguay","Million dollars","2003","44.4"
"622","Frozen red meats and parts","Uruguay","Million dollars","2002","0"
"623","Frozen red meats and parts","Uruguay","Million dollars","2001","22"
"624","Frozen red meats and parts","Uruguay","Million dollars","2000","33.4"
"625","Frozen red meats and parts","Uruguay","Million dollars","1999","31.4"
"626","Frozen red meats and parts","Rest of world","Million dollars","2023","639.79999999999995"
"627","Frozen red meats and parts","Rest of world","Million dollars","2022","909.4"
"628","Frozen red meats and parts","Rest of world","Million dollars","2021","875.2"
"629","Frozen red meats and parts","Rest of world","Million dollars","2020","699.9"
"630","Frozen red meats and parts","Rest of world","Million dollars","2019","660.6"
"631","Frozen red meats and parts","Rest of world","Million dollars","2018","713.8"
"632","Frozen red meats and parts","Rest of world","Million dollars","2017","699.4"
"633","Frozen red meats and parts","Rest of world","Million dollars","2016","524.4"
"634","Frozen red meats and parts","Rest of world","Million dollars","2015","506.3"
"635","Frozen red meats and parts","Rest of world","Million dollars","2014","552"
"636","Frozen red meats and parts","Rest of world","Million dollars","2013","368.5"
"637","Frozen red meats and parts","Rest of world","Million dollars","2012","375.8"
"638","Frozen red meats and parts","Rest of world","Million dollars","2011","360.4"
"639","Frozen red meats and parts","Rest of world","Million dollars","2010","295.10000000000002"
"640","Frozen red meats and parts","Rest of world","Million dollars","2009","258.5"
"641","Frozen red meats and parts","Rest of world","Million dollars","2008","292"
"642","Frozen red meats and parts","Rest of world","Million dollars","2007","263.60000000000002"
"643","Frozen red meats and parts","Rest of world","Million dollars","2006","235.2"
"644","Frozen red meats and parts","Rest of world","Million dollars","2005","254.3"
"645","Frozen red meats and parts","Rest of world","Million dollars","2004","277.39999999999998"
"646","Frozen red meats and parts","Rest of world","Million dollars","2003","211.7"
"647","Frozen red meats and parts","Rest of world","Million dollars","2002","181.1"
"648","Frozen red meats and parts","Rest of world","Million dollars","2001","191.9"
"649","Frozen red meats and parts","Rest of world","Million dollars","2000","225.3"
"650","Frozen red meats and parts","Rest of world","Million dollars","1999","191.6"
"651","Frozen red meats and parts","World","Million dollars","2023","4065.2"
"652","Frozen red meats and parts","World","Million dollars","2022","4079.5"
"653","Frozen red meats and parts","World","Million dollars","2021","3699.2"
"654","Frozen red meats and parts","World","Million dollars","2020","3367"
"655","Frozen red meats and parts","World","Million dollars","2019","2910.3"
"656","Frozen red meats and parts","World","Million dollars","2018","3041.7"
"657","Frozen red meats and parts","World","Million dollars","2017","3033.4"
"658","Frozen red meats and parts","World","Million dollars","2016","2910.9"
"659","Frozen red meats and parts","World","Million dollars","2015","4094.1"
"660","Frozen red meats and parts","World","Million dollars","2014","3620.7"
"661","Frozen red meats and parts","World","Million dollars","2013","2369.1999999999998"
"662","Frozen red meats and parts","World","Million dollars","2012","2360.4"
"663","Frozen red meats and parts","World","Million dollars","2011","1889"
"664","Frozen red meats and parts","World","Million dollars","2010","1726.9"
"665","Frozen red meats and parts","World","Million dollars","2009","1657.6"
"666","Frozen red meats and parts","World","Million dollars","2008","1882.7"
"667","Frozen red meats and parts","World","Million dollars","2007","1983.5"
"668","Frozen red meats and parts","World","Million dollars","2006","1932.3"
"669","Frozen red meats and parts","World","Million dollars","2005","2201"
"670","Frozen red meats and parts","World","Million dollars","2004","2286.1999999999998"
"671","Frozen red meats and parts","World","Million dollars","2003","1640.3"
"672","Frozen red meats and parts","World","Million dollars","2002","1601.4"
"673","Frozen red meats and parts","World","Million dollars","2001","1644.1"
"674","Frozen red meats and parts","World","Million dollars","2000","1494.4"
"675","Frozen red meats and parts","World","Million dollars","1999","1167.5"
"676","Frozen red meats and parts","World (quantity)","1,000 metric tons","2023","803.7"
"677","Frozen red meats and parts","World (quantity)","1,000 metric tons","2022","760.2"
"678","Frozen red meats and parts","World (quantity)","1,000 metric tons","2021","730.7"
"679","Frozen red meats and parts","World (quantity)","1,000 metric tons","2020","707.2"
"680","Frozen red meats and parts","World (quantity)","1,000 metric tons","2019","661.2"
"681","Frozen red meats and parts","World (quantity)","1,000 metric tons","2018","729.1"
"682","Frozen red meats and parts","World (quantity)","1,000 metric tons","2017","716"
"683","Frozen red meats and parts","World (quantity)","1,000 metric tons","2016","696.4"
"684","Frozen red meats and parts","World (quantity)","1,000 metric tons","2015","841.4"
"685","Frozen red meats and parts","World (quantity)","1,000 metric tons","2014","759.5"
"686","Frozen red meats and parts","World (quantity)","1,000 metric tons","2013","554.79999999999995"
"687","Frozen red meats and parts","World (quantity)","1,000 metric tons","2012","551.29999999999995"
"688","Frozen red meats and parts","World (quantity)","1,000 metric tons","2011","464.3"
"689","Frozen red meats and parts","World (quantity)","1,000 metric tons","2010","510"
"690","Frozen red meats and parts","World (quantity)","1,000 metric tons","2009","586.70000000000005"
"691","Frozen red meats and parts","World (quantity)","1,000 metric tons","2008","564.1"
"692","Frozen red meats and parts","World (quantity)","1,000 metric tons","2007","688.7"
"693","Frozen red meats and parts","World (quantity)","1,000 metric tons","2006","695"
"694","Frozen red meats and parts","World (quantity)","1,000 metric tons","2005","795.2"
"695","Frozen red meats and parts","World (quantity)","1,000 metric tons","2004","851.5"
"696","Frozen red meats and parts","World (quantity)","1,000 metric tons","2003","753.2"
"697","Frozen red meats and parts","World (quantity)","1,000 metric tons","2002","716.6"
"698","Frozen red meats and parts","World (quantity)","1,000 metric tons","2001","743.4"
"699","Frozen red meats and parts","World (quantity)","1,000 metric tons","2000","737.1"
"700","Frozen red meats and parts","World (quantity)","1,000 metric tons","1999","654.1"
"701","Fowl and other meats","Chile","Million dollars","2023","180.9"
"702","Fowl and other meats","Chile","Million dollars","2022","406.5"
"703","Fowl and other meats","Chile","Million dollars","2021","249.3"
"704","Fowl and other meats","Chile","Million dollars","2020","153.19999999999999"
"705","Fowl and other meats","Chile","Million dollars","2019","125.5"
"706","Fowl and other meats","Chile","Million dollars","2018","134.4"
"707","Fowl and other meats","Chile","Million dollars","2017","115.1"
"708","Fowl and other meats","Chile","Million dollars","2016","139.5"
"709","Fowl and other meats","Chile","Million dollars","2015","130.69999999999999"
"710","Fowl and other meats","Chile","Million dollars","2014","80.400000000000006"
"711","Fowl and other meats","Chile","Million dollars","2013","72"
"712","Fowl and other meats","Chile","Million dollars","2012","62.1"
"713","Fowl and other meats","Chile","Million dollars","2011","43.4"
"714","Fowl and other meats","Chile","Million dollars","2010","41.1"
"715","Fowl and other meats","Chile","Million dollars","2009","21.9"
"716","Fowl and other meats","Chile","Million dollars","2008","2.8"
"717","Fowl and other meats","Chile","Million dollars","2007","0"
"718","Fowl and other meats","Chile","Million dollars","2006","0"
"719","Fowl and other meats","Chile","Million dollars","2005","0"
"720","Fowl and other meats","Chile","Million dollars","2004","0"
"721","Fowl and other meats","Chile","Million dollars","2003","0"
"722","Fowl and other meats","Chile","Million dollars","2002","0"
"723","Fowl and other meats","Chile","Million dollars","2001","0"
"724","Fowl and other meats","Chile","Million dollars","2000","0"
"725","Fowl and other meats","Chile","Million dollars","1999","0"
"726","Fowl and other meats","Canada","Million dollars","2023","138.6"
"727","Fowl and other meats","Canada","Million dollars","2022","140.19999999999999"
"728","Fowl and other meats","Canada","Million dollars","2021","125.2"
"729","Fowl and other meats","Canada","Million dollars","2020","114.2"
"730","Fowl and other meats","Canada","Million dollars","2019","110.4"
"731","Fowl and other meats","Canada","Million dollars","2018","120.3"
"732","Fowl and other meats","Canada","Million dollars","2017","119.8"
"733","Fowl and other meats","Canada","Million dollars","2016","153"
"734","Fowl and other meats","Canada","Million dollars","2015","160.4"
"735","Fowl and other meats","Canada","Million dollars","2014","140.80000000000001"
"736","Fowl and other meats","Canada","Million dollars","2013","144.6"
"737","Fowl and other meats","Canada","Million dollars","2012","139.80000000000001"
"738","Fowl and other meats","Canada","Million dollars","2011","129.69999999999999"
"739","Fowl and other meats","Canada","Million dollars","2010","136.19999999999999"
"740","Fowl and other meats","Canada","Million dollars","2009","134"
"741","Fowl and other meats","Canada","Million dollars","2008","145.9"
"742","Fowl and other meats","Canada","Million dollars","2007","131.9"
"743","Fowl and other meats","Canada","Million dollars","2006","90.9"
"744","Fowl and other meats","Canada","Million dollars","2005","71.2"
"745","Fowl and other meats","Canada","Million dollars","2004","73.400000000000006"
"746","Fowl and other meats","Canada","Million dollars","2003","44.7"
"747","Fowl and other meats","Canada","Million dollars","2002","39.799999999999997"
"748","Fowl and other meats","Canada","Million dollars","2001","34.1"
"749","Fowl and other meats","Canada","Million dollars","2000","24.1"
"750","Fowl and other meats","Canada","Million dollars","1999","20"
"751","Fowl and other meats","New Zealand","Million dollars","2023","32"
"752","Fowl and other meats","New Zealand","Million dollars","2022","34.700000000000003"
"753","Fowl and other meats","New Zealand","Million dollars","2021","25.3"
"754","Fowl and other meats","New Zealand","Million dollars","2020","21.4"
"755","Fowl and other meats","New Zealand","Million dollars","2019","33.299999999999997"
"756","Fowl and other meats","New Zealand","Million dollars","2018","35.700000000000003"
"757","Fowl and other meats","New Zealand","Million dollars","2017","31.6"
"758","Fowl and other meats","New Zealand","Million dollars","2016","21.4"
"759","Fowl and other meats","New Zealand","Million dollars","2015","19"
"760","Fowl and other meats","New Zealand","Million dollars","2014","17.899999999999999"
"761","Fowl and other meats","New Zealand","Million dollars","2013","15.9"
"762","Fowl and other meats","New Zealand","Million dollars","2012","13.9"
"763","Fowl and other meats","New Zealand","Million dollars","2011","12.2"
"764","Fowl and other meats","New Zealand","Million dollars","2010","10.199999999999999"
"765","Fowl and other meats","New Zealand","Million dollars","2009","9.1999999999999993"
"766","Fowl and other meats","New Zealand","Million dollars","2008","13"
"767","Fowl and other meats","New Zealand","Million dollars","2007","10.4"
"768","Fowl and other meats","New Zealand","Million dollars","2006","12.1"
"769","Fowl and other meats","New Zealand","Million dollars","2005","11.3"
"770","Fowl and other meats","New Zealand","Million dollars","2004","9.9"
"771","Fowl and other meats","New Zealand","Million dollars","2003","9.4"
"772","Fowl and other meats","New Zealand","Million dollars","2002","11.1"
"773","Fowl and other meats","New Zealand","Million dollars","2001","10.9"
"774","Fowl and other meats","New Zealand","Million dollars","2000","10.8"
"775","Fowl and other meats","New Zealand","Million dollars","1999","10.3"
"776","Fowl and other meats","China","Million dollars","2023","8.9"
"777","Fowl and other meats","China","Million dollars","2022","7.2"
"778","Fowl and other meats","China","Million dollars","2021","7.7"
"779","Fowl and other meats","China","Million dollars","2020","7.6"
"780","Fowl and other meats","China","Million dollars","2019","9.1"
"781","Fowl and other meats","China","Million dollars","2018","16.2"
"782","Fowl and other meats","China","Million dollars","2017","15.9"
"783","Fowl and other meats","China","Million dollars","2016","17.3"
"784","Fowl and other meats","China","Million dollars","2015","21"
"785","Fowl and other meats","China","Million dollars","2014","24.8"
"786","Fowl and other meats","China","Million dollars","2013","13.1"
"787","Fowl and other meats","China","Million dollars","2012","12.9"
"788","Fowl and other meats","China","Million dollars","2011","24.4"
"789","Fowl and other meats","China","Million dollars","2010","21.2"
"790","Fowl and other meats","China","Million dollars","2009","18.899999999999999"
